,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
1044,(주)지아이텍,382480,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
1045,(주)지앤비에스에코,382800,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
1046,(주)지어소프트,51160,2019/12,,1,105802,  출판업,5
1047,(주)지에스,78930,2019/12,,1,137105,  전문 서비스업,1
1048,(주)지에스글로벌,1250,2019/12,,1,74608,  도매 및 상품 중개업,1
1049,(주)지에스리테일,7070,2019/12,,1,74701,  소매업; 자동차 제외,1
1050,(주)지에스이,53050,2019/12,,1,43502,"  전기, 가스, 증기 및 공기조절 공급업",5
1051,(주)지엔씨에너지,119850,2019/12,,1,32801,  전기장비 제조업,5
1052,(주)지엔코,65060,2019/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",5
1053,(주)지오엘리먼트,311320,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
1054,(주)지티지웰니스,219750,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",6
1055,(주)진도,88790,2019/12,,1,74607,  도매 및 상품 중개업,1
1056,(주)진로발효,18120,2019/12,,1,31101,  음료 제조업,5
1057,(주)진매트릭스,109820,2019/12,,1,137001,  연구개발업,5
1058,(주)진바이오텍,86060,2019/12,,1,74602,  도매 및 상품 중개업,5
1059,(주)진성티이씨,36890,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
